time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
5.6846,-0.0443,1.1413,-0.0175,0.1119,-0.0648,0.0175,0.9914,-0.0046,0.7739,0.2057,0.0518,0.3234,0.2863,-0.9004,-0.1936,0.7904,0.0440,0.3961,0.0840,-0.3495,-0.8449,-0.1246,-0.2242,0.9665
5.7682,-0.0456,1.1415,-0.0160,0.1117,-0.0668,0.0179,0.9913,-0.0041,0.7768,0.2158,0.0877,0.2981,0.3171,-0.8960,-0.1894,0.7945,0.0444,0.3977,0.0852,-0.3473,-0.8450,-0.1285,-0.2238,0.9661
5.8234,-0.0468,1.1419,-0.0139,0.1111,-0.0684,0.0171,0.9913,-0.0322,0.7953,0.2347,0.0874,0.2757,0.2771,-0.9163,-0.1938,0.7921,0.0457,0.3925,0.0937,-0.3477,-0.8463,-0.1317,-0.2226,0.9660
5.8793,-0.0478,1.1417,-0.0130,0.1114,-0.0676,0.0167,0.9913,-0.0516,0.7948,0.2462,0.1002,0.2773,0.2514,-0.9219,-0.1955,0.7912,0.0459,0.3927,0.0957,-0.3460,-0.8467,-0.1303,-0.2231,0.9660
5.9620,-0.0484,1.1411,-0.0127,0.1133,-0.0631,0.0183,0.9914,-0.0662,0.7920,0.2479,0.0897,0.2880,0.2290,-0.9255,-0.1974,0.7908,0.0456,0.3896,0.0972,-0.3467,-0.8477,-0.1209,-0.2269,0.9664
6.0183,-0.0492,1.1400,-0.0131,0.1155,-0.0583,0.0206,0.9914,-0.0733,0.8035,0.2083,0.0719,0.3641,0.2422,-0.8964,-0.2028,0.7904,0.0443,0.3923,0.0909,-0.3456,-0.8476,-0.1109,-0.2314,0.9665
6.0736,-0.0489,1.1392,-0.0145,0.1174,-0.0551,0.0226,0.9913,-0.0710,0.7957,0.1857,0.0538,0.4470,0.2497,-0.8573,-0.2080,0.7871,0.0440,0.3881,0.0849,-0.3444,-0.8506,-0.1039,-0.2353,0.9663
6.1573,-0.0473,1.1391,-0.0168,0.1184,-0.0523,0.0236,0.9913,-0.0638,0.7751,0.1731,0.0885,0.4888,0.2110,-0.8418,-0.2099,0.7846,0.0448,0.3647,0.0764,-0.3617,-0.8546,-0.0980,-0.2373,0.9665
6.2127,-0.0459,1.1388,-0.0188,0.1189,-0.0489,0.0263,0.9914,-0.0366,0.7609,0.1730,0.0802,0.4681,0.2281,-0.8499,-0.2053,0.7861,0.0454,0.3277,-0.0066,-0.4259,-0.8433,-0.0907,-0.2383,0.9670
6.2688,-0.0454,1.1390,-0.0201,0.1198,-0.0474,0.0282,0.9913,-0.0184,0.7564,0.1793,0.0793,0.4387,0.2393,-0.8626,-0.2031,0.7862,0.0467,0.3386,0.0103,-0.4010,-0.8512,-0.0872,-0.2402,0.9668
6.3521,-0.0439,1.1388,-0.0204,0.1205,-0.0457,0.0287,0.9912,-0.0046,0.7608,0.1847,0.1024,0.4194,0.2587,-0.8641,-0.1988,0.7890,0.0469,0.3385,0.0122,-0.3932,-0.8548,-0.0837,-0.2415,0.9668
6.4066,-0.0422,1.1384,-0.0213,0.1229,-0.0419,0.0297,0.9911,0.0134,0.7712,0.1855,0.1033,0.3585,0.2877,-0.8821,-0.1920,0.7918,0.0476,0.3439,0.0131,-0.3870,-0.8555,-0.0757,-0.2461,0.9663
6.4626,-0.0412,1.1385,-0.0216,0.1217,-0.0405,0.0295,0.9913,0.0240,0.7771,0.1844,0.0862,0.3297,0.2913,-0.8939,-0.1897,0.7914,0.0488,0.3456,0.0151,-0.3848,-0.8557,-0.0732,-0.2437,0.9671
6.5465,-0.0414,1.1382,-0.0212,0.1228,-0.0416,0.0288,0.9911,0.0306,0.7794,0.1850,0.0832,0.3047,0.2926,-0.9026,-0.1881,0.7909,0.0500,0.3442,0.0195,-0.3878,-0.8549,-0.0753,-0.2458,0.9664
6.6013,-0.0418,1.1378,-0.0206,0.1226,-0.0435,0.0290,0.9911,0.0390,0.7741,0.1839,0.0944,0.2798,0.3034,-0.9060,-0.1876,0.7936,0.0484,0.3467,0.0252,-0.3869,-0.8541,-0.0792,-0.2455,0.9662
6.6576,-0.0430,1.1378,-0.0197,0.1235,-0.0474,0.0304,0.9907,0.0424,0.7681,0.1860,0.1085,0.2651,0.3059,-0.9080,-0.1871,0.7941,0.0480,0.3511,0.0397,-0.3914,-0.8497,-0.0864,-0.2475,0.9650
6.7404,-0.0446,1.1380,-0.0176,0.1207,-0.0487,0.0301,0.9910,0.0410,0.7592,0.1854,0.1379,0.2095,0.3056,-0.9185,-0.1873,0.7938,0.0484,0.3612,0.0692,-0.3894,-0.8445,-0.0892,-0.2422,0.9661
6.7959,-0.0458,1.1384,-0.0144,0.1188,-0.0498,0.0302,0.9912,0.0185,0.7780,0.1942,0.1036,0.2415,0.3149,-0.9120,-0.1878,0.7921,0.0488,0.3666,0.0647,-0.3811,-0.8463,-0.0915,-0.2385,0.9668
6.8513,-0.0467,1.1393,-0.0115,0.1165,-0.0522,0.0275,0.9914,-0.0254,0.8101,0.2189,0.1157,0.2668,0.2893,-0.9120,-0.1875,0.7915,0.0488,0.3609,0.0570,-0.3848,-0.8476,-0.0971,-0.2339,0.9674
6.9348,-0.0475,1.1402,-0.0085,0.1132,-0.0558,0.0247,0.9917,-0.0704,0.8349,0.2519,0.1351,0.2778,0.2499,-0.9177,-0.1866,0.7904,0.0493,0.3566,0.0519,-0.3883,-0.8482,-0.1051,-0.2272,0.9682
6.9902,-0.0490,1.1414,-0.0044,0.1085,-0.0601,0.0218,0.9920,-0.1116,0.8280,0.2988,0.1169,0.2682,0.2491,-0.9232,-0.1882,0.7892,0.0495,0.3588,0.0556,-0.3953,-0.8437,-0.1145,-0.2179,0.9692
7.0464,-0.0495,1.1420,-0.0023,0.1074,-0.0613,0.0186,0.9921,-0.1377,0.8152,0.3268,0.0938,0.2188,0.1974,-0.9510,-0.1907,0.7882,0.0493,0.3626,0.0595,-0.3923,-0.8433,-0.1176,-0.2154,0.9694
7.1296,-0.0497,1.1420,-0.0014,0.1073,-0.0589,0.0152,0.9924,-0.1622,0.7768,0.3545,0.0935,0.1467,0.1753,-0.9690,-0.1979,0.7895,0.0457,0.3610,0.0547,-0.3936,-0.8436,-0.1137,-0.2147,0.9700
7.1853,-0.0501,1.1423,0.0002,0.1064,-0.0570,0.0131,0.9926,-0.1615,0.7630,0.3651,0.0494,0.1335,0.0993,-0.9848,-0.2002,0.7893,0.0441,0.3722,0.0761,-0.3841,-0.8415,-0.1104,-0.2127,0.9709
7.2413,-0.0494,1.1425,-0.0010,0.1058,-0.0507,0.0123,0.9930,-0.1551,0.7551,0.3672,0.0279,0.1386,0.0316,-0.9894,-0.2007,0.7906,0.0436,0.3732,0.0903,-0.3746,-0.8439,-0.0981,-0.2114,0.9725
7.3239,-0.0473,1.1423,-0.0038,0.1069,-0.0439,0.0152,0.9932,-0.1406,0.7691,0.3469,0.0390,0.1527,-0.0301,-0.9870,-0.2011,0.7929,0.0430,0.3688,0.0921,-0.3709,-0.8473,-0.0840,-0.2136,0.9733
7.3803,-0.0446,1.1419,-0.0067,0.1072,-0.0354,0.0200,0.9934,-0.1304,0.7658,0.3400,0.1232,0.2223,-0.0107,-0.9671,-0.1984,0.7935,0.0435,0.3651,0.0855,-0.3765,-0.8471,-0.0661,-0.2144,0.9745
7.4357,-0.0431,1.1423,-0.0085,0.1065,-0.0321,0.0220,0.9936,-0.1241,0.7637,0.3398,0.1278,0.2318,0.0574,-0.9626,-0.1953,0.7940,0.0435,0.3650,0.0832,-0.3782,-0.8466,-0.0590,-0.2130,0.9753
7.5176,-0.0413,1.1418,-0.0109,0.1076,-0.0305,0.0223,0.9935,-0.1241,0.7579,0.3431,0.1547,0.2421,0.1705,-0.9425,-0.1913,0.7950,0.0427,0.3638,0.0799,-0.3796,-0.8469,-0.0558,-0.2152,0.9750
7.5746,-0.0394,1.1416,-0.0139,0.1085,-0.0265,0.0228,0.9935,-0.0628,0.8530,0.2839,0.1492,0.2264,0.3299,-0.9042,-0.1879,0.7923,0.0442,0.3651,0.0797,-0.3768,-0.8475,-0.0477,-0.2169,0.9750
7.6301,-0.0381,1.1413,-0.0160,0.1110,-0.0231,0.0238,0.9933,-0.0158,0.8948,0.2559,0.1800,0.2120,0.3992,-0.8737,-0.1873,0.7921,0.0446,0.3668,0.0789,-0.3763,-0.8471,-0.0405,-0.2217,0.9743
7.7127,-0.0368,1.1414,-0.0169,0.1093,-0.0205,0.0249,0.9935,0.0475,0.9143,0.2382,0.1822,0.2248,0.4155,-0.8623,-0.1867,0.7944,0.0434,0.3703,0.0750,-0.3743,-0.8469,-0.0354,-0.2183,0.9752
7.7683,-0.0352,1.1410,-0.0186,0.1108,-0.0168,0.0260,0.9934,0.0805,0.8707,0.2594,0.2218,0.1167,0.3757,-0.8922,-0.1841,0.7983,0.0421,0.3691,0.0726,-0.3741,-0.8476,-0.0275,-0.2210,0.9749
7.8246,-0.0340,1.1415,-0.0184,0.1090,-0.0150,0.0268,0.9936,0.0939,0.8347,0.2686,0.2036,0.1272,0.3311,-0.9126,-0.1818,0.7989,0.0426,0.3690,0.0720,-0.3725,-0.8485,-0.0240,-0.2175,0.9758
7.9070,-0.0328,1.1409,-0.0181,0.1106,-0.0169,0.0262,0.9934,0.0924,0.8022,0.2672,0.1218,0.1472,0.2579,-0.9471,-0.1786,0.7980,0.0435,0.3680,0.0745,-0.3736,-0.8482,-0.0279,-0.2207,0.9750
7.9636,-0.0312,1.1407,-0.0178,0.1125,-0.0195,0.0242,0.9932,0.0721,0.7868,0.2629,0.0553,0.1634,0.2192,-0.9603,-0.1778,0.7959,0.0444,0.3693,0.0539,-0.3785,-0.8470,-0.0333,-0.2245,0.9739
8.0201,-0.0301,1.1405,-0.0176,0.1136,-0.0201,0.0214,0.9931,0.0606,0.7807,0.2675,0.0664,0.1572,0.2298,-0.9582,-0.1780,0.7946,0.0448,0.3688,0.0432,-0.3881,-0.8435,-0.0352,-0.2264,0.9734
8.1028,-0.0304,1.1404,-0.0171,0.1142,-0.0199,0.0212,0.9930,0.0535,0.7735,0.2775,0.0529,0.1263,0.2426,-0.9604,-0.1784,0.7946,0.0455,0.3691,0.0441,-0.3939,-0.8407,-0.0347,-0.2277,0.9731
8.1573,-0.0304,1.1398,-0.0166,0.1158,-0.0209,0.0211,0.9928,0.0520,0.7675,0.2844,0.0584,0.1392,0.2526,-0.9557,-0.1803,0.7953,0.0449,0.3715,0.0485,-0.3891,-0.8416,-0.0366,-0.2309,0.9723
8.2130,-0.0306,1.1393,-0.0169,0.1172,-0.0209,0.0224,0.9926,0.0512,0.7713,0.2846,0.0558,0.1475,0.2611,-0.9524,-0.1818,0.7955,0.0450,0.3722,0.0543,-0.3840,-0.8432,-0.0362,-0.2337,0.9716
8.2957,-0.0304,1.1397,-0.0171,0.1160,-0.0202,0.0219,0.9928,0.0511,0.7755,0.2840,0.0435,0.1528,0.2677,-0.9503,-0.1838,0.7957,0.0445,0.3744,0.0584,-0.3762,-0.8455,-0.0351,-0.2311,0.9723
8.3519,-0.0299,1.1396,-0.0170,0.1157,-0.0197,0.0213,0.9929,0.0510,0.7798,0.2824,0.0200,0.1292,0.2829,-0.9502,-0.1819,0.7977,0.0442,0.3640,0.0668,-0.3767,-0.8492,-0.0343,-0.2305,0.9725
8.4070,-0.0294,1.1393,-0.0167,0.1164,-0.0193,0.0210,0.9928,0.0534,0.7801,0.2818,0.0260,0.1313,0.2914,-0.9472,-0.1807,0.7984,0.0439,0.3670,0.0628,-0.3718,-0.8504,-0.0334,-0.2318,0.9722
8.4901,-0.0290,1.1390,-0.0166,0.1170,-0.0200,0.0200,0.9927,0.0593,0.7782,0.2840,0.0298,0.1283,0.3090,-0.9419,-0.1809,0.7973,0.0437,0.3705,0.0621,-0.3589,-0.8544,-0.0350,-0.2331,0.9718
8.5459,-0.0286,1.1389,-0.0167,0.1181,-0.0207,0.0188,0.9926,0.0721,0.7872,0.2778,0.0328,0.1373,0.3392,-0.9301,-0.1812,0.7974,0.0440,0.3694,0.0616,-0.3679,-0.8511,-0.0366,-0.2352,0.9713
8.6021,-0.0284,1.1391,-0.0169,0.1173,-0.0211,0.0192,0.9927,0.0768,0.7950,0.2729,0.0422,0.1442,0.3509,-0.9243,-0.1817,0.7973,0.0442,0.3682,0.0616,-0.3718,-0.8500,-0.0373,-0.2338,0.9716
8.6844,-0.0279,1.1393,-0.0168,0.1170,-0.0219,0.0202,0.9927,0.0753,0.8009,0.2730,0.0493,0.1429,0.3512,-0.9240,-0.1816,0.7987,0.0440,0.3650,0.0623,-0.3773,-0.8488,-0.0387,-0.2331,0.9717
8.7414,-0.0273,1.1391,-0.0169,0.1175,-0.0236,0.0199,0.9926,0.0619,0.8137,0.2782,0.1087,0.1672,0.3104,-0.9295,-0.1806,0.8006,0.0447,0.3630,0.0635,-0.3794,-0.8487,-0.0421,-0.2342,0.9713
8.7970,-0.0267,1.1389,-0.0169,0.1183,-0.0241,0.0191,0.9925,0.0471,0.8237,0.2835,0.1419,0.1872,0.2655,-0.9351,-0.1800,0.8016,0.0446,0.3632,0.0614,-0.3795,-0.8487,-0.0432,-0.2358,0.9708
8.8788,-0.0266,1.1389,-0.0168,0.1191,-0.0248,0.0186,0.9924,0.0318,0.8333,0.2920,0.1122,0.1970,0.2601,-0.9386,-0.1800,0.8012,0.0447,0.3643,0.0601,-0.3789,-0.8486,-0.0448,-0.2374,0.9704
8.9355,-0.0268,1.1387,-0.0168,0.1202,-0.0257,0.0182,0.9922,0.0104,0.8222,0.3116,0.0255,0.1953,0.1948,-0.9609,-0.1805,0.8023,0.0439,0.3643,0.0605,-0.3815,-0.8474,-0.0467,-0.2395,0.9698
8.9909,-0.0277,1.1388,-0.0166,0.1205,-0.0263,0.0171,0.9922,0.0043,0.8135,0.3151,0.0030,0.1917,0.1859,-0.9637,-0.1816,0.8026,0.0436,0.3654,0.0596,-0.3829,-0.8463,-0.0480,-0.2400,0.9696
9.0736,-0.0288,1.1384,-0.0165,0.1217,-0.0263,0.0183,0.9921,0.0064,0.8128,0.3131,-0.0156,0.1878,0.1788,-0.9657,-0.1828,0.8028,0.0433,0.3682,0.0557,-0.3833,-0.8452,-0.0478,-0.2424,0.9690
9.1296,-0.0298,1.1376,-0.0170,0.1243,-0.0239,0.0193,0.9918,0.0171,0.8143,0.3045,0.0141,0.1886,0.2187,-0.9573,-0.1861,0.8026,0.0444,0.3716,0.0569,-0.3889,-0.8411,-0.0426,-0.2475,0.9680
9.1858,-0.0294,1.1372,-0.0182,0.1254,-0.0182,0.0220,0.9917,0.0288,0.8175,0.2906,0.0460,0.1936,0.2578,-0.9455,-0.1887,0.8021,0.0449,0.3723,0.0597,-0.3891,-0.8405,-0.0306,-0.2495,0.9679
9.2694,-0.0288,1.1375,-0.0191,0.1242,-0.0156,0.0229,0.9919,0.0482,0.8130,0.2832,0.1151,0.1735,0.3514,-0.9128,-0.1892,0.8011,0.0454,0.3742,0.0624,-0.3891,-0.8394,-0.0253,-0.2470,0.9687
9.3238,-0.0283,1.1373,-0.0203,0.1250,-0.0121,0.0247,0.9918,0.0859,0.8074,0.2615,0.1474,0.1465,0.3596,-0.9097,-0.1875,0.8029,0.0444,0.3730,0.0618,-0.3873,-0.8409,-0.0179,-0.2485,0.9685
9.3802,-0.0278,1.1374,-0.0205,0.1238,-0.0137,0.0266,0.9919,0.1092,0.8061,0.2556,0.1550,0.1226,0.3604,-0.9116,-0.1863,0.8038,0.0438,0.3724,0.0609,-0.3890,-0.8404,-0.0206,-0.2462,0.9690
9.4629,-0.0271,1.1377,-0.0209,0.1232,-0.0133,0.0254,0.9920,0.1324,0.7996,0.2621,0.1736,0.0698,0.3502,-0.9178,-0.1849,0.8042,0.0432,0.3717,0.0602,-0.3912,-0.8397,-0.0201,-0.2452,0.9693
9.5190,-0.0263,1.1380,-0.0215,0.1217,-0.0128,0.0260,0.9921,0.1378,0.7979,0.2698,0.1372,0.1032,0.3544,-0.9192,-0.1820,0.8034,0.0434,0.3699,0.0596,-0.3917,-0.8403,-0.0192,-0.2422,0.9700
9.5740,-0.0255,1.1385,-0.0214,0.1206,-0.0111,0.0271,0.9923,0.1253,0.8019,0.2681,0.0992,0.1294,0.3401,-0.9261,-0.1795,0.8033,0.0434,0.3671,0.0589,-0.3927,-0.8411,-0.0155,-0.2399,0.9707
9.6562,-0.0251,1.1388,-0.0207,0.1197,-0.0137,0.0255,0.9924,0.1173,0.8099,0.2655,-0.0777,0.2412,0.1151,-0.9605,-0.1757,0.8067,0.0432,0.3605,0.0569,-0.3947,-0.8432,-0.0211,-0.2382,0.9710
9.7125,-0.0246,1.1391,-0.0198,0.1186,-0.0170,0.0248,0.9925,0.0701,0.7923,0.2773,-0.0391,0.1833,0.2185,-0.9577,-0.1741,0.8053,0.0439,0.3601,0.0568,-0.3956,-0.8430,-0.0279,-0.2362,0.9713
9.7679,-0.0246,1.1386,-0.0191,0.1204,-0.0196,0.0224,0.9923,0.0469,0.7845,0.2760,-0.0090,0.1577,0.2193,-0.9628,-0.1757,0.8038,0.0438,0.3618,0.0549,-0.3934,-0.8434,-0.0336,-0.2398,0.9702
9.8511,-0.0244,1.1381,-0.0186,0.1223,-0.0187,0.0218,0.9921,0.0218,0.7699,0.2776,-0.0077,0.1116,0.2111,-0.9710,-0.1778,0.8030,0.0435,0.3654,0.0502,-0.3842,-0.8464,-0.0317,-0.2435,0.9694
9.9071,-0.0242,1.1377,-0.0182,0.1239,-0.0189,0.0210,0.9919,0.0022,0.7712,0.2678,0.0875,0.1316,0.1929,-0.9684,-0.1803,0.8010,0.0425,0.3653,0.0537,-0.3867,-0.8450,-0.0324,-0.2465,0.9686
9.9630,-0.0247,1.1380,-0.0177,0.1229,-0.0196,0.0203,0.9920,0.0015,0.7648,0.2712,0.1157,0.1464,0.2011,-0.9616,-0.1817,0.8002,0.0422,0.3666,0.0529,-0.3860,-0.8449,-0.0340,-0.2447,0.9690
10.0466,-0.0251,1.1381,-0.0171,0.1232,-0.0193,0.0195,0.9920,0.0022,0.7656,0.2734,0.0896,0.1449,0.2235,-0.9597,-0.1821,0.8003,0.0418,0.3659,0.0521,-0.3881,-0.8443,-0.0334,-0.2452,0.9689
10.1018,-0.0248,1.1380,-0.0165,0.1234,-0.0169,0.0185,0.9920,0.0113,0.7711,0.2775,0.0465,0.1149,0.1625,-0.9789,-0.1813,0.8011,0.0415,0.3673,0.0526,-0.3851,-0.8450,-0.0289,-0.2454,0.9690
10.1577,-0.0232,1.1373,-0.0172,0.1255,-0.0111,0.0190,0.9919,0.0182,0.7749,0.2766,0.0273,0.1040,0.1727,-0.9791,-0.1814,0.8016,0.0416,0.3672,0.0548,-0.3864,-0.8443,-0.0172,-0.2494,0.9683
10.2405,-0.0209,1.1378,-0.0186,0.1237,-0.0057,0.0190,0.9921,0.0265,0.7773,0.2742,0.0418,0.1207,0.1806,-0.9752,-0.1825,0.8016,0.0417,0.3642,0.0557,-0.3898,-0.8440,-0.0065,-0.2457,0.9693
10.2964,-0.0177,1.1386,-0.0193,0.1226,0.0036,0.0198,0.9923,0.0343,0.7764,0.2704,0.0603,0.1064,0.2458,-0.9616,-0.1814,0.8011,0.0425,0.3649,0.0536,-0.3890,-0.8442,0.0119,-0.2431,0.9699
10.3521,-0.0145,1.1379,-0.0191,0.1246,0.0142,0.0195,0.9919,0.0351,0.7745,0.2709,0.0797,0.0987,0.2914,-0.9482,-0.1796,0.8015,0.0431,0.3652,0.0512,-0.3881,-0.8446,0.0330,-0.2466,0.9685
10.4341,-0.0113,1.1371,-0.0193,0.1290,0.0297,0.0183,0.9910,0.0340,0.7731,0.2748,0.0853,0.0953,0.2747,-0.9530,-0.1761,0.8016,0.0440,0.3658,0.0501,-0.3880,-0.8445,0.0636,-0.2545,0.9650
10.4906,-0.0078,1.1369,-0.0198,0.1321,0.0457,0.0165,0.9900,0.0635,0.8174,0.2672,0.1702,0.1090,0.3571,-0.9119,-0.1749,0.8007,0.0452,0.3651,0.0474,-0.3948,-0.8418,0.0948,-0.2600,0.9609
10.5471,-0.0071,1.1372,-0.0197,0.1299,0.0515,0.0150,0.9901,0.0838,0.8516,0.2502,0.2129,0.0527,0.4121,-0.8844,-0.1747,0.8004,0.0462,0.3623,0.0506,-0.4071,-0.8369,0.1059,-0.2557,0.9610
10.6297,-0.0067,1.1367,-0.0198,0.1309,0.0530,0.0166,0.9898,0.1154,0.8694,0.2328,0.2401,0.0119,0.4262,-0.8721,-0.1755,0.8015,0.0465,0.3560,0.0521,-0.4249,-0.8307,0.1093,-0.2573,0.9601
10.6859,-0.0060,1.1363,-0.0200,0.1326,0.0567,0.0171,0.9894,0.1364,0.8572,0.2199,0.2950,-0.1149,0.3799,-0.8692,-0.1752,0.8016,0.0465,0.3479,0.0564,-0.4388,-0.8266,0.1167,-0.2604,0.9584
10.7413,-0.0056,1.1363,-0.0206,0.1313,0.0574,0.0168,0.9895,0.1448,0.8328,0.2241,0.2972,-0.0835,0.3460,-0.8860,-0.1747,0.8003,0.0468,0.3498,0.0531,-0.4330,-0.8290,0.1181,-0.2579,0.9589
10.8232,-0.0051,1.1370,-0.0205,0.1292,0.0576,0.0175,0.9898,0.1464,0.7992,0.2348,0.2607,-0.0858,0.3355,-0.9012,-0.1741,0.7986,0.0473,0.3446,0.0487,-0.4319,-0.8320,0.1185,-0.2538,0.9600
10.8798,-0.0038,1.1372,-0.0202,0.1281,0.0603,0.0178,0.9898,0.1396,0.7613,0.2502,0.2471,-0.0703,0.2373,-0.9368,-0.1713,0.7996,0.0484,0.3475,0.0488,-0.4263,-0.8337,0.1240,-0.2515,0.9599
10.9354,-0.0027,1.1370,-0.0198,0.1284,0.0636,0.0171,0.9895,0.1344,0.7490,0.2542,0.2440,-0.0664,0.2304,-0.9397,-0.1705,0.7998,0.0491,0.3489,0.0500,-0.4242,-0.8341,0.1303,-0.2518,0.9590
11.0176,-0.0022,1.1372,-0.0202,0.1287,0.0665,0.0164,0.9893,0.1303,0.7415,0.2545,0.2473,-0.0635,0.2542,-0.9328,-0.1718,0.8002,0.0487,0.3515,0.0489,-0.4195,-0.8355,0.1358,-0.2524,0.9580
11.0736,-0.0013,1.1374,-0.0210,0.1285,0.0709,0.0157,0.9890,0.1264,0.7578,0.2512,0.2081,-0.0836,0.2525,-0.9413,-0.1728,0.8014,0.0477,0.3486,0.0531,-0.4281,-0.8321,0.1443,-0.2520,0.9569
11.1291,-0.0010,1.1379,-0.0219,0.1263,0.0726,0.0153,0.9892,0.1263,0.7636,0.2502,0.1815,-0.0923,0.2515,-0.9462,-0.1732,0.8023,0.0474,0.3492,0.0532,-0.4298,-0.8310,0.1475,-0.2476,0.9576
11.2116,-0.0010,1.1382,-0.0223,0.1246,0.0713,0.0157,0.9895,0.1263,0.7674,0.2504,0.1587,-0.0939,0.2504,-0.9504,-0.1735,0.8021,0.0477,0.3506,0.0526,-0.4275,-0.8316,0.1451,-0.2444,0.9588
11.2678,-0.0006,1.1386,-0.0229,0.1240,0.0726,0.0161,0.9895,0.1274,0.7672,0.2470,0.1607,-0.0685,0.2288,-0.9577,-0.1735,0.8012,0.0481,0.3496,0.0521,-0.4296,-0.8310,0.1477,-0.2431,0.9587
11.3239,0.0001,1.1388,-0.0231,0.1231,0.0741,0.0149,0.9895,0.1292,0.7667,0.2426,0.1642,-0.0504,0.2228,-0.9596,-0.1732,0.8011,0.0480,0.3504,0.0519,-0.4285,-0.8312,0.1503,-0.2414,0.9587
11.4076,0.0021,1.1399,-0.0237,0.1182,0.0851,0.0164,0.9892,0.1322,0.7654,0.2451,0.1532,-0.0629,0.2114,-0.9633,-0.1711,0.8027,0.0474,0.3506,0.0552,-0.4253,-0.8326,0.1722,-0.2311,0.9576
